usuario_id,yeardone,study,privacy,dropout,device,net_id,school,grade,group,class_size,gender,yearbirth,age_assumed,siblings,left_hand,delavande__apple20,delavande__apple10,delavande__riceweek,delavande__ricemoth,delavande__sch0,delavande__bath100,delavande__uni,delavande__study,delavande_slider,socpref1,socpref2,socpref3,sp1,sp2,sp3,sp4,sp5,sp6,migrant,repeater,gpaN,moodalone,moodfun,moodgeneral,patienceN,cns_td,crtN,finN,riskyN,cns_risk,self_bullying,n_others_bullying,others_bullying,height,weight,obesity,outdegreef,indegreef,eigenvectorf,clusteringf,outdegreee,indegreee,eigenvectore,clusteringe,density_f,average_degree_f,density_e,average_degree_e,schooltype,schooltown,schoolprov,nsiblings,rankbrother,stage,stairsN
12107,2022,1625,1,0,2,13_2_2,13,2,1,31,0,2009,13,1,0,40,40,70,90,0,100,70,100,1,,,,A),A),A),A),A),A),0,0,.8888889,4,4,4,.66666669,1,.66666669,.33333334,.66666669,1,0,0,0,165,50,4,4,14,0,.6,1,2,8.77517422062e-17,.6666666666666666,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,2,2,.69999999
12108,2022,1625,1,0,3,13_2_2,13,2,1,31,1,2009,13,1,0,76,75,33,100,27,0,50,100,1,,,,A),A),A),A),A),A),1,0,.77777779,3,3,2,.66666669,0,.66666669,.33333334,.83333331,1,0,1,1,151,50,5,13,8,2.23633331667e-17,.4183006535947712,11,6,1.10748828839e-16,.2380952380952381,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,3,2,2,.69999999
12109,2022,1625,0,,,13_2_2,13,2,2,27,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,3,3.88467298286e-18,.6666666666666666,0,4,8.75592603721e-17,.5,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,,,2,
12110,2022,1625,1,0,2,13_2_2,13,2,2,27,1,2009,13,1,1,50,25,25,85,0,0,95,100,0,,,,A),A),A),A),A),A),0,0,.11111111,3,3,3,.16666667,1,0,0,.33333334,0,0,0,0,165,37,4,16,1,2.12743598245e-17,.2,4,22,1.80281182713e-16,.24,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.69999999
12111,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,30,15,80,100,0,100,100,100,0,,,,A),B),A),A),A),A),0,0,.8888889,2,3,3,.16666667,0,.33333334,.33333334,.66666669,1,0,0,0,158,50,3,18,11,2.84617041284e-17,.4238095238095238,5,12,1.64635067173e-16,.2333333333333333,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,3,2,.69999999
12112,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2008,14,1,0,25,15,75,50,50,50,50,100,1,,,,A),A),A),A),B),A),0,1,0,2,4,3,0,1,.33333334,0,.66666669,1,0,1,1,166,66,5,4,8,2.46693334515e-17,.4444444444444444,2,2,1.75175243484e-16,.6666666666666666,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,3,2,2,.69999999
12113,2022,1625,1,0,3,13_2_2,13,2,2,27,0,2008,14,1,0,42,86,67,74,50,50,75,90,1,,,,A),A),B),A),A),A),1,1,0,4,4,2,.33333334,0,0,0,.66666669,1,0,3,1,172,78,6,2,3,5.86451451324e-18,.2,2,12,1.16238105684e-16,.2087912087912088,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,2,2,1
12114,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,5,9,83,100,6,0,100,100,1,,,,A),A),A),A),A),B),0,0,.77777779,4,4,3,.33333334,1,.66666669,.66666669,.5,1,0,0,0,163,46,3,10,13,3.62406469140e-17,.4052287581699346,3,4,1.80599300339e-16,.7142857142857143,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,2,2,.60000002
12115,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,81,79,73,67,100,96,54,93,1,,,,B),A),B),B),B),B),0,0,.11111111,2,3,3,1,1,.33333334,.33333334,.33333334,0,0,0,0,155,50,4,3,9,2.72342179729e-17,.509090909090909,11,4,9.23019370871e-17,.2952380952380952,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,,2,.69999999
12116,2022,1625,1,0,3,13_2_2,13,2,2,27,0,2009,13,1,0,10,10,70,100,20,100,70,100,1,,,,A),B),A),A),B),A),0,0,.8888889,2,3,3,.66666669,1,.66666669,.66666669,.66666669,1,0,0,0,172,60,5,4,15,1.65791915402e-17,.4666666666666667,4,5,1.68217746815e-16,.3888888888888889,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,2,2,.69999999
12117,2022,1625,1,0,3,13_2_2,13,2,2,27,0,2009,13,1,0,100,100,72,100,71,68,100,100,1,,,,B),A),B),B),B),B),0,0,1,2,4,2,.66666669,0,.66666669,.33333334,.66666669,1,0,0,0,162,42,3,4,14,1.22529168974e-17,.4191176470588235,0,4,1.11171563377e-16,.8333333333333334,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.30000001
12118,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2008,14,1,0,2,1,13,100,100,100,100,100,1,,,,A),A),A),A),A),A),0,1,.11111111,4,4,2,0,1,.66666669,.33333334,0,0,0,0,0,,,7,3,1,5.95671781813e-18,.6666666666666666,8,10,1.50262132344e-16,.375,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.5
12119,2022,1625,1,1,3,13_2_2,13,2,2,27,0,2009,13,1,0,4,2,100,56,23,71,47,72,1,,,,A),B),A),B),B),A),0,0,0,1,3,2,.16666667,1,.66666669,.66666669,.66666669,1,0,0,0,160,50,,9,3,0,.6444444444444444,6,6,1.71415489128e-16,.4545454545454546,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,1,2,.60000002
12120,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,34,20,81,100,0,100,50,100,1,,,,A),B),B),A),B),B),0,0,.44444445,4,3,3,0,1,1,1,.5,0,0,0,0,160,41,2,13,13,5.39310945477e-17,.3508771929824561,11,4,2.48635691645e-16,.3523809523809524,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,1,2,.5
12121,2022,1625,1,0,2,13_2_2,13,2,2,27,0,2009,13,1,0,25,10,40,75,0,0,70,99,0,,,,B),A),B),A),A),B),0,0,.44444445,2,3,3,.83333331,1,.66666669,0,.66666669,1,0,0,0,165,47,2,34,12,0,.2857142857142857,1,2,1.35034949223e-16,1,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,3,2,.60000002
12122,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,0,0,1,1,50,100,5,100,75,100,0,,,,A),A),A),A),A),A),1,0,1,2,3,1,.16666667,1,1,.66666669,.66666669,1,0,0,0,176,56,4,6,10,3.77594834924e-17,.5272727272727272,0,2,1.21818636291e-16,1,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,0,,2,.5
12123,2022,1625,1,0,3,13_2_2,13,2,2,27,0,2008,14,1,0,90,0,100,100,0,0,0,100,1,,,,A),B),A),B),B),B),1,99,.44444445,2,3,2,1,1,.66666669,0,.66666669,1,0,0,0,170,65,4,0,5,0,.7,1,3,1.18324155850e-16,.8333333333333334,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,1,2,.5
12124,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,10,10,20,10,30,100,70,100,0,,,,A),B),A),B),B),A),0,0,.77777779,1,4,4,0,1,.33333334,.33333334,.66666669,1,0,0,0,159,56,1,9,11,4.39184747067e-17,.5897435897435898,7,10,2.17702538806e-16,.3333333333333333,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.89999998
12125,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,10,10,80,100,98,100,50,100,1,,,,A),A),A),A),A),A),0,0,.22222222,3,4,4,0,1,.66666669,.66666669,.66666669,1,0,0,0,160,45,3,6,9,2.52937078920e-18,.3974358974358974,4,3,1.78263173952e-16,.6666666666666666,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,3,3,2,.5
12126,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,50,50,50,50,50,50,50,100,1,,,,A),B),A),B),B),A),0,0,0,4,4,3,.5,1,0,.33333334,.66666669,1,0,0,0,155,,4,8,6,3.68011364085e-17,.4909090909090909,3,10,2.02087314672e-16,.303030303030303,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,8,5,2,.89999998
12127,2022,1625,1,0,2,13_2_2,13,2,2,27,1,2009,13,1,0,28,14,74,91,0,100,95,96,1,,,,A),A),A),A),A),B),0,0,.8888889,4,4,3,.33333334,1,.66666669,0,.66666669,1,0,0,0,150,,6,6,8,8.36472873061e-18,.4,15,4,7.52102594479e-17,.2105263157894737,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,6,5,2,.40000001
12128,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,30,10,100,100,5,100,100,100,0,,,,A),A),A),A),A),A),1,0,.77777779,4,4,4,.83333331,1,.33333334,.66666669,.33333334,1,0,0,0,170,58,4,14,7,3.50524144601e-17,.3916666666666667,4,2,1.60632376134e-16,.6666666666666667,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,3,2,2,.89999998
12129,2022,1625,1,0,3,13_2_2,13,2,2,27,0,2009,13,1,0,0,0,40,60,1,100,70,100,0,,,,A),B),B),A),A),A),0,0,.33333334,3,4,3,.83333331,1,.66666669,0,.66666669,0,0,0,0,156,40,3,17,10,0,.3766233766233766,6,3,2.23056321890e-16,.4166666666666667,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,1
12130,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,0,0,40,10,40,60,1,100,70,99,1,,,,A),B),A),B),B),A),1,0,.66666669,3,4,3,0,1,.66666669,.66666669,.66666669,1,0,0,0,160,48,5,26,15,0,.2712643678160919,8,6,1.26718006012e-16,.2435897435897436,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,0,,2,.5
12131,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,24,0,71,50,42,9,95,100,1,,,,A),A),B),A),B),A),0,0,.55555558,1,2,2,.5,1,.66666669,.33333334,.5,1,0,0,0,160,,7,0,10,9.49711855880e-18,.3777777777777778,0,9,1.54561460720e-16,.5,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,2,2,.60000002
12132,2022,1625,1,0,3,13_2_2,13,2,2,27,0,2009,13,1,0,20,10,90,100,1,100,100,100,0,,,,B),A),B),A),A),B),0,0,0,3,4,3,.83333331,1,.33333334,.33333334,.66666669,1,0,1,1,175,60,5,31,8,0,.2721774193548387,4,7,2.24849910661e-16,.6000000000000001,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.60000002
12133,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,25,10,15,50,1,100,80,100,0,,,,A),A),B),A),A),B),0,0,1,2,2,4,.83333331,1,.66666669,.33333334,.66666669,1,0,0,0,166,42,2,19,15,3.01790064752e-17,.32,8,4,2.00717244328e-16,.3484848484848485,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,2,2,.69999999
12134,2022,1625,1,0,3,13_2_2,13,2,2,27,1,2009,13,1,0,30,6,80,100,0,100,100,100,1,,,,A),A),A),A),A),A),0,0,.44444445,3,4,3,0,1,.66666669,.33333334,.66666669,1,0,0,0,160,53,5,3,11,3.06481650365e-17,.6025641025641025,0,9,8.40742657933e-17,.3333333333333333,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.5
12135,2022,1625,1,0,3,13_2_2,13,2,2,27,0,2009,13,1,0,20,10,30,40,10,0,60,100,0,,,,A),A),A),A),A),A),1,0,.44444445,4,4,3,.83333331,1,.33333334,.33333334,.5,1,0,0,0,176,86,7,26,11,0,.2832512315270936,3,5,1.28041816698e-16,.2857142857142857,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,1,2,.5
12136,2022,1625,1,1,3,13_2_2,13,2,3,30,0,2006,16,1,1,100,100,0,0,100,100,100,0,0,,,,,,,,,,0,1,.11111111,4,4,2,.5,0,.33333334,.33333334,.33333334,0,0,0,0,,,,1,7,1.88524849733e-17,.3333333333333333,1,2,8.00259252052e-17,1,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,2,2,
12137,2022,1625,1,0,3,13_2_2,13,2,3,30,1,2008,14,0,0,20,20,75,100,0,0,100,100,1,,,,A),A),A),A),A),A),0,1,0,4,2,3,.83333331,1,.33333334,0,.5,1,0,0,0,,,7,0,4,1.15696542260e-17,.5,2,2,6.87767834752e-17,.5,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,0,,2,.5
12138,2022,1625,1,0,3,13_2_2,13,2,3,30,1,2009,13,1,0,15,5,15,30,0,0,85,100,1,,,,A),A),B),A),B),B),0,0,.11111111,4,3,3,1,1,.66666669,0,.33333334,0,0,0,0,163,58,5,2,7,1.03848245241e-17,.6428571428571429,4,2,5.74149536181e-17,.5333333333333333,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,2,2,.69999999
12139,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,0,0,20,10,90,90,60,100,40,100,0,,,,A),A),A),A),A),A),0,0,.8888889,3,2,0,.33333334,1,.66666669,.33333334,.66666669,1,0,0,0,156,,3,19,15,0,.417989417989418,0,2,5.33144731140e-17,1,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,0,,2,.5
12140,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,0,23,10,100,100,100,100,0,0,0,,,,B),A),B),A),A),B),0,0,1,0,0,0,0,1,.33333334,0,.5,1,0,0,0,170,62,2,0,20,2.09202429221e-17,.3210526315789474,87,3,1.15844380934e-16,.0890136327185245,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,2,2,.2
12141,2022,1625,1,0,3,13_2_2,13,2,3,30,1,2009,13,1,0,90,90,60,100,0,100,80,100,0,,,,A),A),B),A),A),B),0,0,.77777779,2,3,3,.83333331,1,.33333334,0,.5,1,0,0,0,145,35,4,5,4,2.24766106661e-17,.5333333333333333,6,1,1.75403563740e-16,.4666666666666667,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,2,2,.69999999
12142,2022,1625,1,0,3,13_2_2,13,2,3,30,1,2009,13,1,0,80,30,100,100,1,100,99,100,0,,,,A),B),A),A),B),A),0,0,.44444445,1,4,2,.16666667,1,.66666669,.33333334,.5,1,0,0,0,165,49,3,3,13,1.16889707621e-17,.5604395604395604,12,8,1.57274042137e-16,.1691176470588235,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.60000002
12143,2022,1625,1,0,2,13_2_2,13,2,3,30,0,2009,13,1,0,20,10,60,50,0,100,90,100,0,,,,A),A),A),B),B),B),0,0,.11111111,4,4,4,.66666669,1,.33333334,.66666669,.66666669,1,0,0,0,,,4,8,14,0,.7619047619047619,0,2,5.59883870367e-17,1,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,1,2,.69999999
12144,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,0,25,10,39,65,0,100,70,35,1,,,,A),A),A),A),A),A),0,0,.11111111,3,2,2,0,1,.66666669,.33333334,.66666669,1,0,0,0,,,2,8,9,0,.4,0,3,8.22601453921e-17,1,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,4,1,2,.5
12145,2022,1625,1,0,3,13_2_2,13,2,3,30,1,2009,13,1,0,25,10,70,100,70,100,70,100,0,,,,A),A),A),A),A),A),1,0,.77777779,1,2,2,0,1,.66666669,.33333334,.5,1,0,0,0,158,40,4,2,8,1.21707113355e-17,.8333333333333334,3,4,1.86653824358e-16,.6666666666666667,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,4,4,2,.69999999
12146,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,1,20,10,30,90,0,100,95,100,0,,,,A),A),A),A),A),A),0,0,.77777779,3,2,3,0,1,.66666669,.66666669,.5,0,0,0,0,157,,2,11,18,0,.6666666666666667,4,5,1.24583215029e-16,.25,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.69999999
12147,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,0,20,10,50,90,0,100,75,100,1,,,,A),A),B),A),A),B),0,0,.22222222,3,4,3,0,1,.66666669,.66666669,.5,1,0,1,1,155,47,4,7,18,0,.6783625730994153,3,4,5.83869453972e-17,.4761904761904762,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,3,4,2,.60000002
12148,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,0,20,20,14,85,0,100,100,100,1,,,,A),A),B),A),A),B),0,0,.11111111,2,1,2,0,1,.66666669,.66666669,.66666669,1,0,0,0,163,56,3,14,12,1.24879760152e-17,.5490196078431373,13,3,2.31866419722e-16,.2307692307692308,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.80000001
12149,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,0,20,10,1,3,0,100,85,100,0,,,,A),A),B),A),A),B),0,0,.44444445,3,3,3,.83333331,1,.66666669,.66666669,.66666669,1,0,0,0,186,85,6,18,15,0,.4891304347826087,0,2,8.25666698270e-17,1,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.69999999
12150,2022,1625,0,,,13_2_2,13,2,3,30,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,1,3.96988894632e-18,0,0,1,5.19721143266e-17,0,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,,,2,
12151,2022,1625,1,0,3,13_2_2,13,2,3,30,1,2009,13,1,0,10,10,10,10,10,10,10,10,0,,,,B),A),B),A),A),B),0,0,.77777779,3,4,4,0,1,0,.66666669,.66666669,1,0,0,0,160,56,5,11,8,2.83512477259e-17,.4571428571428572,2,5,8.63327300181e-17,.5333333333333333,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,3,2,.60000002
12152,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2008,14,1,0,10,1,70,100,0,100,50,100,0,,,,A),A),A),A),A),A),0,99,.8888889,3,4,3,.83333331,1,0,.33333334,.66666669,1,0,0,0,170,57,3,21,18,0,.4786324786324787,1,3,1.31674590314e-16,.8333333333333334,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,3,2,.69999999
12153,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,0,30,20,20,50,10,100,100,100,0,,,,A),B),A),B),B),A),0,0,.33333334,3,3,3,.83333331,1,.66666669,0,.66666669,1,0,0,0,160,39,4,41,18,0,.2484848484848485,1,4,3.55399740540e-17,.6,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.69999999
12154,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,0,0,40,10,30,70,0,5,65,100,1,,,,A),A),A),A),A),A),0,0,1,4,4,3,.66666669,1,.33333334,.66666669,.66666669,1,0,0,0,,,3,10,7,1.32877665329e-17,.5897435897435898,0,4,8.38741806081e-17,.5,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,0,,2,1
12155,2022,1625,1,0,3,13_2_2,13,2,3,30,1,2009,13,1,0,20,10,15,40,2,100,75,100,0,,,,A),A),A),A),A),A),0,0,.77777779,3,4,3,.66666669,1,1,.33333334,.66666669,1,0,0,0,163,62,5,32,11,1.03870287754e-17,.2605042016806723,1,3,9.01409548287e-17,.6666666666666666,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,4,5,2,.40000001
12156,2022,1625,1,0,3,13_2_2,13,2,3,30,1,2009,13,1,0,10,5,36,71,12,100,80,100,1,,,,B),A),A),A),A),A),0,0,.8888889,2,3,3,.16666667,0,.66666669,0,.66666669,0,0,0,0,158,40,3,10,11,9.54519383163e-18,.2549019607843137,5,2,1.29968778947e-16,.5238095238095238,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,2,2,.5
12157,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,0,20,10,81,100,0,100,90,100,1,,,,B),A),A),B),A),B),0,0,.66666669,4,3,3,0,1,.33333334,.33333334,.66666669,0,0,0,0,155,38,3,15,14,0,.3789473684210526,0,3,8.55826866439e-17,1,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.69999999
12158,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,0,40,10,80,100,5,100,100,100,0,,,,A),B),A),A),A),B),0,0,1,3,3,3,.66666669,1,.33333334,0,.5,1,0,0,0,160,52,4,5,18,0,.5672514619883041,3,9,1.19463134807e-16,.2181818181818182,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.69999999
12159,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2008,14,0,0,10,10,5,5,0,30,10,50,0,,,,A),A),A),B),B),A),0,1,0,3,3,2,.5,0,0,.33333334,.5,0,0,0,0,,,5,2,7,1.62249517626e-17,.4285714285714286,1,4,7.63010899350e-17,.6,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,0,,2,.5
12160,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,0,20,10,99,99,5,100,25,100,0,,,,A),A),A),A),A),A),1,0,.44444445,2,1,2,0,1,.66666669,0,.83333331,1,0,0,0,175,49,5,15,4,0,.5333333333333333,0,4,5.82120280105e-17,.8333333333333334,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,1,2,.5
12161,2022,1625,1,1,3,13_2_2,13,2,3,30,0,2008,14,1,0,25,15,100,100,0,100,15,100,1,,,,A),A),A),A),A),B),0,1,.77777779,3,4,3,.66666669,1,.33333334,0,.66666669,1,0,1,1,,,,16,9,2.24444599429e-17,.280952380952381,73,8,4.34296677482e-17,.0955696202531646,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,2,2,.60000002
12162,2022,1625,1,0,3,13_2_2,13,2,3,30,1,2008,14,1,0,30,18,50,98,0,100,100,100,0,,,,A),A),A),A),A),A),0,1,.11111111,2,4,4,.33333334,1,.33333334,.33333334,.33333334,1,0,0,0,,,7,2,14,1.44687484241e-17,.4583333333333333,0,3,7.27000231092e-17,1,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,1,2,.5
12163,2022,1625,1,0,1,13_2_2,13,2,3,30,0,2009,13,1,0,10,1,35,82,50,100,95,100,0,,,,A),B),B),A),A),B),0,0,.44444445,3,3,3,.16666667,1,.66666669,.33333334,.66666669,1,0,0,0,174,79,6,12,18,0,.5367965367965368,11,6,1.75920996611e-16,.2867647058823529,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,5,3,2,.60000002
12164,2022,1625,1,0,3,13_2_2,13,2,3,30,0,2009,13,1,0,18,8,75,68,14,100,92,100,1,,,,A),A),A),A),A),B),1,0,0,2,2,1,0,1,0,0,1,0,0,0,0,150,51,6,10,14,0,.4771241830065359,12,6,3.28057631061e-17,.2380952380952381,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,3,2,.40000001
12165,2022,1625,1,0,3,13_2_2,13,2,3,30,1,2009,13,1,0,10,10,95,100,25,100,50,100,0,,,,A),A),B),A),A),B),1,0,.55555558,3,3,3,.33333334,1,.66666669,.66666669,.66666669,1,0,0,0,154,49,5,7,4,2.16348232125e-17,.5277777777777778,0,1,5.59572994945e-17,0,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,3,2,.60000002
12166,2022,1625,1,0,3,13_2_2,13,2,4,31,0,2009,13,1,0,80,90,100,36,55,45,70,50,0,,,,B),A),B),A),A),B),0,0,.11111111,2,3,2,.33333334,0,.33333334,.33333334,.83333331,1,0,0,0,165,53,4,9,10,3.25940042683e-18,.4083333333333333,0,9,1.41534777754e-16,.6666666666666666,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,1,2,2,.69999999
12167,2022,1625,1,0,2,13_2_2,13,2,4,31,1,2009,13,1,0,1,1,1,4,5,100,80,100,0,,,,A),A),A),A),A),A),0,0,.44444445,2,3,3,.83333331,1,.33333334,0,.66666669,1,0,0,0,160,,5,8,18,1.06491459404e-17,.3450292397660819,11,7,1.00484945844e-16,.2285714285714286,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,3,2,.5
12168,2022,1625,1,0,3,13_2_2,13,2,4,31,0,2009,13,1,0,50,10,40,90,10,100,98,100,0,,,,B),A),B),A),B),B),0,0,.44444445,2,4,3,.16666667,1,.33333334,0,.66666669,0,0,0,0,178,56,3,13,12,0,.3398692810457516,9,17,1.97628029395e-16,.22,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,1,2,.2
12169,2022,1625,1,0,3,13_2_2,13,2,4,31,0,2009,13,1,0,11,10,50,81,0,0,99,100,1,,,,A),A),A),A),B),A),0,0,.77777779,3,3,2,.83333331,1,.33333334,0,.66666669,1,0,0,0,158,37,3,8,17,0,.3904761904761905,3,4,1.70837048454e-16,.5714285714285714,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,10,10,2,.69999999
12170,2022,1625,1,0,3,13_2_2,13,2,4,31,0,2009,13,1,1,20,10,65,100,20,100,81,100,1,,,,A),A),A),A),A),A),0,0,.44444445,4,4,3,.5,1,.66666669,.66666669,.5,1,0,0,0,165,42,3,7,19,0,.4502164502164502,1,3,1.53546570126e-16,.6666666666666666,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,3,3,2,.60000002
12171,2022,1625,1,0,2,13_2_2,13,2,4,31,0,2009,13,1,0,20,10,50,80,5,100,70,100,0,,,,A),B),A),B),B),A),1,0,.8888889,3,2,2,.83333331,1,0,0,.66666669,1,0,0,0,165,45,5,26,16,0,.2943548387096774,4,6,1.47220372322e-16,.5333333333333333,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,1,2,.60000002
12172,2022,1625,1,0,3,13_2_2,13,2,4,31,0,2009,13,1,0,20,12,100,100,0,100,100,100,1,,,,A),A),A),A),A),A),0,0,.77777779,4,4,3,1,1,.33333334,.33333334,.66666669,1,0,0,0,160,52,5,41,26,0,.2458521870286576,1,15,1.18170096218e-16,.3416666666666667,.0965674405355362,22.78991596638656,.0460760575416607,10.87394957983193,2,10,5,2,3,2,.89999998
